
>>> [1/63] EAR | toxigen | seed=42
[Train]:  92%|█████████▏| 412/448 [00:41<00:03,  9.35it/s, ce=0.2017, ear=-2.8202, loss=-0.0803]
[Train]:  92%|█████████▏| 413/448 [00:41<00:03,  9.39it/s, ce=0.2017, ear=-2.8202, loss=-0.0803]
[Train]:  92%|█████████▏| 413/448 [00:41<00:03,  9.39it/s, ce=0.2022, ear=-2.8199, loss=-0.0798]
[Train]:  92%|█████████▏| 414/448 [00:41<00:03,  9.13it/s, ce=0.2022, ear=-2.8199, loss=-0.0798]
[Train]:  92%|█████████▏| 414/448 [00:42<00:03,  9.13it/s, ce=0.2021, ear=-2.8199, loss=-0.0799]
[Train]:  92%|█████████▏| 414/448 [00:42<00:03,  9.13it/s, ce=0.2018, ear=-2.8197, loss=-0.0802]
[Train]:  93%|█████████▎| 416/448 [00:42<00:03,  9.22it/s, ce=0.2018, ear=-2.8197, loss=-0.0802]
[Train]:  93%|█████████▎| 416/448 [00:42<00:03,  9.22it/s, ce=0.2017, ear=-2.8201, loss=-0.0803]
[Train]:  93%|█████████▎| 416/448 [00:42<00:03,  9.22it/s, ce=0.2018, ear=-2.8203, loss=-0.0802]
[Train]:  93%|█████████▎| 418/448 [00:42<00:03,  9.34it/s, ce=0.2018, ear=-2.8203, loss=-0.0802]
[Train]:  93%|█████████▎| 418/448 [00:42<00:03,  9.34it/s, ce=0.2020, ear=-2.8205, loss=-0.0801]
[Train]:  93%|█████████▎| 418/448 [00:42<00:03,  9.34it/s, ce=0.2016, ear=-2.8204, loss=-0.0804]
[Train]:  94%|█████████▍| 420/448 [00:42<00:02,  9.41it/s, ce=0.2016, ear=-2.8204, loss=-0.0804]
[Train]:  94%|█████████▍| 420/448 [00:42<00:02,  9.41it/s, ce=0.2015, ear=-2.8198, loss=-0.0805]
[Train]:  94%|█████████▍| 420/448 [00:42<00:02,  9.41it/s, ce=0.2015, ear=-2.8199, loss=-0.0805]
[Train]:  94%|█████████▍| 422/448 [00:42<00:02,  9.42it/s, ce=0.2015, ear=-2.8199, loss=-0.0805]
[Train]:  94%|█████████▍| 422/448 [00:42<00:02,  9.42it/s, ce=0.2012, ear=-2.8203, loss=-0.0808]
[Train]:  94%|█████████▍| 422/448 [00:42<00:02,  9.42it/s, ce=0.2014, ear=-2.8202, loss=-0.0806]
[Train]:  95%|█████████▍| 424/448 [00:42<00:02,  9.42it/s, ce=0.2014, ear=-2.8202, loss=-0.0806]
[Train]:  95%|█████████▍| 424/448 [00:43<00:02,  9.42it/s, ce=0.2015, ear=-2.8203, loss=-0.0806]
[Train]:  95%|█████████▍| 424/448 [00:43<00:02,  9.42it/s, ce=0.2018, ear=-2.8203, loss=-0.0802]
[Train]:  95%|█████████▌| 426/448 [00:43<00:02,  9.47it/s, ce=0.2018, ear=-2.8203, loss=-0.0802]
[Train]:  95%|█████████▌| 426/448 [00:43<00:02,  9.47it/s, ce=0.2016, ear=-2.8205, loss=-0.0804]
[Train]:  95%|█████████▌| 426/448 [00:43<00:02,  9.47it/s, ce=0.2024, ear=-2.8205, loss=-0.0796]
[Train]:  96%|█████████▌| 428/448 [00:43<00:02,  9.47it/s, ce=0.2024, ear=-2.8205, loss=-0.0796]
[Train]:  96%|█████████▌| 428/448 [00:43<00:02,  9.47it/s, ce=0.2023, ear=-2.8211, loss=-0.0798]
[Train]:  96%|█████████▌| 428/448 [00:43<00:02,  9.47it/s, ce=0.2030, ear=-2.8215, loss=-0.0792]
[Train]:  96%|█████████▌| 430/448 [00:43<00:01,  9.38it/s, ce=0.2030, ear=-2.8215, loss=-0.0792]
[Train]:  96%|█████████▌| 430/448 [00:43<00:01,  9.38it/s, ce=0.2031, ear=-2.8215, loss=-0.0790]
[Train]:  96%|█████████▌| 430/448 [00:43<00:01,  9.38it/s, ce=0.2038, ear=-2.8219, loss=-0.0784]
[Train]:  96%|█████████▋| 432/448 [00:43<00:01,  9.29it/s, ce=0.2038, ear=-2.8219, loss=-0.0784]
[Train]:  96%|█████████▋| 432/448 [00:43<00:01,  9.29it/s, ce=0.2035, ear=-2.8216, loss=-0.0787]
[Train]:  96%|█████████▋| 432/448 [00:44<00:01,  9.29it/s, ce=0.2041, ear=-2.8219, loss=-0.0781]
[Train]:  97%|█████████▋| 434/448 [00:44<00:01,  9.39it/s, ce=0.2041, ear=-2.8219, loss=-0.0781]
[Train]:  97%|█████████▋| 434/448 [00:44<00:01,  9.39it/s, ce=0.2041, ear=-2.8220, loss=-0.0781]
[Train]:  97%|█████████▋| 434/448 [00:44<00:01,  9.39it/s, ce=0.2040, ear=-2.8225, loss=-0.0783]
[Train]:  97%|█████████▋| 436/448 [00:44<00:01,  9.44it/s, ce=0.2040, ear=-2.8225, loss=-0.0783]
[Train]:  97%|█████████▋| 436/448 [00:44<00:01,  9.44it/s, ce=0.2039, ear=-2.8228, loss=-0.0784]
[Train]:  97%|█████████▋| 436/448 [00:44<00:01,  9.44it/s, ce=0.2039, ear=-2.8227, loss=-0.0783]
[Train]:  98%|█████████▊| 438/448 [00:44<00:01,  9.48it/s, ce=0.2039, ear=-2.8227, loss=-0.0783]
[Train]:  98%|█████████▊| 438/448 [00:44<00:01,  9.48it/s, ce=0.2037, ear=-2.8229, loss=-0.0786]
[Train]:  98%|█████████▊| 438/448 [00:44<00:01,  9.48it/s, ce=0.2038, ear=-2.8230, loss=-0.0785]
[Train]:  98%|█████████▊| 440/448 [00:44<00:00,  9.46it/s, ce=0.2038, ear=-2.8230, loss=-0.0785]
[Train]:  98%|█████████▊| 440/448 [00:44<00:00,  9.46it/s, ce=0.2039, ear=-2.8231, loss=-0.0784]
[Train]:  98%|█████████▊| 441/448 [00:44<00:00,  9.48it/s, ce=0.2039, ear=-2.8231, loss=-0.0784]
[Train]:  98%|█████████▊| 441/448 [00:44<00:00,  9.48it/s, ce=0.2037, ear=-2.8231, loss=-0.0786]
[Train]:  99%|█████████▊| 442/448 [00:44<00:00,  9.24it/s, ce=0.2037, ear=-2.8231, loss=-0.0786]
[Train]:  99%|█████████▊| 442/448 [00:44<00:00,  9.24it/s, ce=0.2037, ear=-2.8230, loss=-0.0786]
[Train]:  99%|█████████▊| 442/448 [00:45<00:00,  9.24it/s, ce=0.2036, ear=-2.8228, loss=-0.0786]
[Train]:  99%|█████████▉| 444/448 [00:45<00:00,  9.32it/s, ce=0.2036, ear=-2.8228, loss=-0.0786]
[Train]:  99%|█████████▉| 444/448 [00:45<00:00,  9.32it/s, ce=0.2037, ear=-2.8224, loss=-0.0785]
[Train]:  99%|█████████▉| 444/448 [00:45<00:00,  9.32it/s, ce=0.2036, ear=-2.8223, loss=-0.0786]
[Train]: 100%|█████████▉| 446/448 [00:45<00:00,  9.49it/s, ce=0.2036, ear=-2.8223, loss=-0.0786]
[Train]: 100%|█████████▉| 446/448 [00:45<00:00,  9.49it/s, ce=0.2035, ear=-2.8218, loss=-0.0787]
[Train]: 100%|█████████▉| 446/448 [00:45<00:00,  9.49it/s, ce=0.2034, ear=-2.8215, loss=-0.0788]
[Train]: 100%|██████████| 448/448 [00:45<00:00,  9.63it/s, ce=0.2034, ear=-2.8215, loss=-0.0788]
[Train]: 100%|██████████| 448/448 [00:45<00:00,  9.83it/s, ce=0.2034, ear=-2.8215, loss=-0.0788]

[Eval]:   0%|          | 0/28 [00:00<?, ?it/s]
[Eval]:   4%|▎         | 1/28 [00:00<00:03,  8.10it/s]
[Eval]:  14%|█▍        | 4/28 [00:00<00:01, 18.49it/s]
[Eval]:  25%|██▌       | 7/28 [00:00<00:00, 23.25it/s]
[Eval]:  36%|███▌      | 10/28 [00:00<00:00, 25.12it/s]
[Eval]:  46%|████▋     | 13/28 [00:00<00:00, 26.70it/s]
[Eval]:  57%|█████▋    | 16/28 [00:00<00:00, 27.36it/s]
[Eval]:  71%|███████▏  | 20/28 [00:00<00:00, 28.10it/s]
[Eval]:  86%|████████▌ | 24/28 [00:00<00:00, 28.54it/s]
[Eval]: 100%|██████████| 28/28 [00:01<00:00, 29.55it/s]
[Eval]: 100%|██████████| 28/28 [00:01<00:00, 25.71it/s]
  Train: loss=-0.0788 CE=0.2034 EAR=-2.8215
  Val:   F1=0.8506 AUC=0.9303
  [EarlyStopping] Counter: 1 / 3

Epoch 4/6

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:   0%|          | 0/448 [00:00<?, ?it/s, ce=0.1281, ear=-2.7538, loss=-0.1473]
[Train]:   0%|          | 1/448 [00:00<01:18,  5.71it/s, ce=0.1281, ear=-2.7538, loss=-0.1473]
[Train]:   0%|          | 1/448 [00:00<01:18,  5.71it/s, ce=0.0976, ear=-2.8214, loss=-0.1845]
[Train]:   0%|          | 2/448 [00:00<01:01,  7.30it/s, ce=0.0976, ear=-2.8214, loss=-0.1845]
[Train]:   0%|          | 2/448 [00:00<01:01,  7.30it/s, ce=0.1109, ear=-2.8249, loss=-0.1716]
[Train]:   0%|          | 2/448 [00:00<01:01,  7.30it/s, ce=0.0936, ear=-2.8451, loss=-0.1909]
[Train]:   1%|          | 4/448 [00:00<00:49,  9.01it/s, ce=0.0936, ear=-2.8451, loss=-0.1909]
[Train]:   1%|          | 4/448 [00:00<00:49,  9.01it/s, ce=0.1268, ear=-2.8790, loss=-0.1611]
[Train]:   1%|          | 4/448 [00:00<00:49,  9.01it/s, ce=0.1349, ear=-2.8704, loss=-0.1522]
[Train]:   1%|▏         | 6/448 [00:00<00:46,  9.59it/s, ce=0.1349, ear=-2.8704, loss=-0.1522]
[Train]:   1%|▏         | 6/448 [00:00<00:46,  9.59it/s, ce=0.1230, ear=-2.8096, loss=-0.1579]
[Train]:   1%|▏         | 6/448 [00:00<00:46,  9.59it/s, ce=0.1122, ear=-2.8095, loss=-0.1687]
[Train]:   2%|▏         | 8/448 [00:00<00:44,  9.87it/s, ce=0.1122, ear=-2.8095, loss=-0.1687]
[Train]:   2%|▏         | 8/448 [00:00<00:44,  9.87it/s, ce=0.1137, ear=-2.8261, loss=-0.1689]
[Train]:   2%|▏         | 8/448 [00:01<00:44,  9.87it/s, ce=0.1130, ear=-2.8222, loss=-0.1692]
[Train]:   2%|▏         | 10/448 [00:01<00:43, 10.10it/s, ce=0.1130, ear=-2.8222, loss=-0.1692]
[Train]:   2%|▏         | 10/448 [00:01<00:43, 10.10it/s, ce=0.1042, ear=-2.8089, loss=-0.1767]
[Train]:   2%|▏         | 10/448 [00:01<00:43, 10.10it/s, ce=0.1087, ear=-2.8078, loss=-0.1721]
[Train]:   3%|▎         | 12/448 [00:01<00:42, 10.17it/s, ce=0.1087, ear=-2.8078, loss=-0.1721]
[Train]:   3%|▎         | 12/448 [00:01<00:42, 10.17it/s, ce=0.1189, ear=-2.8020, loss=-0.1613]
[Train]:   3%|▎         | 12/448 [00:01<00:42, 10.17it/s, ce=0.1217, ear=-2.7979, loss=-0.1581]
[Train]:   3%|▎         | 14/448 [00:01<00:42, 10.29it/s, ce=0.1217, ear=-2.7979, loss=-0.1581]
[Train]:   3%|▎         | 14/448 [00:01<00:42, 10.29it/s, ce=0.1179, ear=-2.7964, loss=-0.1617]
[Train]:   3%|▎         | 14/448 [00:01<00:42, 10.29it/s, ce=0.1196, ear=-2.8044, loss=-0.1609]
[Train]:   4%|▎         | 16/448 [00:01<00:42, 10.11it/s, ce=0.1196, ear=-2.8044, loss=-0.1609]
[Train]:   4%|▎         | 16/448 [00:01<00:42, 10.11it/s, ce=0.1208, ear=-2.8137, loss=-0.1606]
[Train]:   4%|▎         | 16/448 [00:01<00:42, 10.11it/s, ce=0.1164, ear=-2.8133, loss=-0.1649]
[Train]:   4%|▍         | 18/448 [00:01<00:41, 10.25it/s, ce=0.1164, ear=-2.8133, loss=-0.1649]
[Train]:   4%|▍         | 18/448 [00:01<00:41, 10.25it/s, ce=0.1198, ear=-2.8120, loss=-0.1614]
[Train]:   4%|▍         | 18/448 [00:02<00:41, 10.25it/s, ce=0.1207, ear=-2.8176, loss=-0.1610]
[Train]:   4%|▍         | 20/448 [00:02<00:41, 10.34it/s, ce=0.1207, ear=-2.8176, loss=-0.1610]
[Train]:   4%|▍         | 20/448 [00:02<00:41, 10.34it/s, ce=0.1196, ear=-2.8284, loss=-0.1632]
[Train]:   4%|▍         | 20/448 [00:02<00:41, 10.34it/s, ce=0.1205, ear=-2.8337, loss=-0.1628]
[Train]:   5%|▍         | 22/448 [00:02<00:41, 10.31it/s, ce=0.1205, ear=-2.8337, loss=-0.1628]
[Train]:   5%|▍         | 22/448 [00:02<00:41, 10.31it/s, ce=0.1184, ear=-2.8374, loss=-0.1654]
[Train]:   5%|▍         | 22/448 [00:02<00:41, 10.31it/s, ce=0.1152, ear=-2.8252, loss=-0.1673]
[Train]:   5%|▌         | 24/448 [00:02<00:40, 10.39it/s, ce=0.1152, ear=-2.8252, loss=-0.1673]
[Train]:   5%|▌         | 24/448 [00:02<00:40, 10.39it/s, ce=0.1173, ear=-2.8350, loss=-0.1662]
[Train]:   5%|▌         | 24/448 [00:02<00:40, 10.39it/s, ce=0.1145, ear=-2.8385, loss=-0.1693]
[Train]:   6%|▌         | 26/448 [00:02<00:40, 10.41it/s, ce=0.1145, ear=-2.8385, loss=-0.1693]
[Train]:   6%|▌         | 26/448 [00:02<00:40, 10.41it/s, ce=0.1122, ear=-2.8380, loss=-0.1716]
[Train]:   6%|▌         | 26/448 [00:02<00:40, 10.41it/s, ce=0.1135, ear=-2.8464, loss=-0.1711]
[Train]:   6%|▋         | 28/448 [00:02<00:40, 10.47it/s, ce=0.1135, ear=-2.8464, loss=-0.1711]
[Train]:   6%|▋         | 28/448 [00:02<00:40, 10.47it/s, ce=0.1101, ear=-2.8424, loss=-0.1742]
[Train]:   6%|▋         | 28/448 [00:02<00:40, 10.47it/s, ce=0.1106, ear=-2.8454, loss=-0.1739]
[Train]:   7%|▋         | 30/448 [00:02<00:39, 10.50it/s, ce=0.1106, ear=-2.8454, loss=-0.1739]
[Train]:   7%|▋         | 30/448 [00:03<00:39, 10.50it/s, ce=0.1096, ear=-2.8498, loss=-0.1754]
[Train]:   7%|▋         | 30/448 [00:03<00:39, 10.50it/s, ce=0.1109, ear=-2.8478, loss=-0.1739]
[Train]:   7%|▋         | 32/448 [00:03<00:39, 10.46it/s, ce=0.1109, ear=-2.8478, loss=-0.1739]
[Train]:   7%|▋         | 32/448 [00:03<00:39, 10.46it/s, ce=0.1093, ear=-2.8451, loss=-0.1752]
[Train]:   7%|▋         | 32/448 [00:03<00:39, 10.46it/s, ce=0.1166, ear=-2.8472, loss=-0.1681]
[Train]:   8%|▊         | 34/448 [00:03<00:39, 10.50it/s, ce=0.1166, ear=-2.8472, loss=-0.1681]
[Train]:   8%|▊         | 34/448 [00:03<00:39, 10.50it/s, ce=0.1159, ear=-2.8463, loss=-0.1687]
[Train]:   8%|▊         | 34/448 [00:03<00:39, 10.50it/s, ce=0.1134, ear=-2.8457, loss=-0.1711]
[Train]:   8%|▊         | 36/448 [00:03<00:39, 10.54it/s, ce=0.1134, ear=-2.8457, loss=-0.1711]
[Train]:   8%|▊         | 36/448 [00:03<00:39, 10.54it/s, ce=0.1107, ear=-2.8410, loss=-0.1734]
[Train]:   8%|▊         | 36/448 [00:03<00:39, 10.54it/s, ce=0.1095, ear=-2.8339, loss=-0.1739]
[Train]:   8%|▊         | 38/448 [00:03<00:38, 10.59it/s, ce=0.1095, ear=-2.8339, loss=-0.1739]
[Train]:   8%|▊         | 38/448 [00:03<00:38, 10.59it/s, ce=0.1076, ear=-2.8377, loss=-0.1762]
[Train]:   8%|▊         | 38/448 [00:03<00:38, 10.59it/s, ce=0.1057, ear=-2.8385, loss=-0.1781]
[Train]:   9%|▉         | 40/448 [00:03<00:39, 10.41it/s, ce=0.1057, ear=-2.8385, loss=-0.1781]
[Train]:   9%|▉         | 40/448 [00:04<00:39, 10.41it/s, ce=0.1036, ear=-2.8424, loss=-0.1806]
[Train]:   9%|▉         | 40/448 [00:04<00:39, 10.41it/s, ce=0.1035, ear=-2.8423, loss=-0.1807]
[Train]:   9%|▉         | 42/448 [00:04<00:38, 10.44it/s, ce=0.1035, ear=-2.8423, loss=-0.1807]
[Train]:   9%|▉         | 42/448 [00:04<00:38, 10.44it/s, ce=0.1016, ear=-2.8434, loss=-0.1828]
[Train]:   9%|▉         | 42/448 [00:04<00:38, 10.44it/s, ce=0.1006, ear=-2.8406, loss=-0.1834]
[Train]:  10%|▉         | 44/448 [00:04<00:38, 10.49it/s, ce=0.1006, ear=-2.8406, loss=-0.1834]
[Train]:  10%|▉         | 44/448 [00:04<00:38, 10.49it/s, ce=0.0990, ear=-2.8425, loss=-0.1852]
[Train]:  10%|▉         | 44/448 [00:04<00:38, 10.49it/s, ce=0.0976, ear=-2.8440, loss=-0.1868]
[Train]:  10%|█         | 46/448 [00:04<00:38, 10.51it/s, ce=0.0976, ear=-2.8440, loss=-0.1868]
[Train]:  10%|█         | 46/448 [00:04<00:38, 10.51it/s, ce=0.0957, ear=-2.8445, loss=-0.1888]
[Train]:  10%|█         | 46/448 [00:04<00:38, 10.51it/s, ce=0.0965, ear=-2.8430, loss=-0.1878]
[Train]:  11%|█         | 48/448 [00:04<00:37, 10.54it/s, ce=0.0965, ear=-2.8430, loss=-0.1878]
[Train]:  11%|█         | 48/448 [00:04<00:37, 10.54it/s, ce=0.0947, ear=-2.8402, loss=-0.1893]
[Train]:  11%|█         | 48/448 [00:04<00:37, 10.54it/s, ce=0.0961, ear=-2.8430, loss=-0.1882]
[Train]:  11%|█         | 50/448 [00:04<00:37, 10.57it/s, ce=0.0961, ear=-2.8430, loss=-0.1882]
[Train]:  11%|█         | 50/448 [00:04<00:37, 10.57it/s, ce=0.1018, ear=-2.8423, loss=-0.1824]
[Train]:  11%|█         | 50/448 [00:05<00:37, 10.57it/s, ce=0.1012, ear=-2.8404, loss=-0.1828]
[Train]:  12%|█▏        | 52/448 [00:05<00:37, 10.51it/s, ce=0.1012, ear=-2.8404, loss=-0.1828]
[Train]:  12%|█▏        | 52/448 [00:05<00:37, 10.51it/s, ce=0.0993, ear=-2.8414, loss=-0.1848]
[Train]:  12%|█▏        | 52/448 [00:05<00:37, 10.51it/s, ce=0.0978, ear=-2.8409, loss=-0.1863]
[Train]:  12%|█▏        | 54/448 [00:05<00:37, 10.44it/s, ce=0.0978, ear=-2.8409, loss=-0.1863]
[Train]:  12%|█▏        | 54/448 [00:05<00:37, 10.44it/s, ce=0.0995, ear=-2.8431, loss=-0.1848]
[Train]:  12%|█▏        | 54/448 [00:05<00:37, 10.44it/s, ce=0.1015, ear=-2.8431, loss=-0.1828]
[Train]:  12%|█▎        | 56/448 [00:05<00:37, 10.47it/s, ce=0.1015, ear=-2.8431, loss=-0.1828]
[Train]:  12%|█▎        | 56/448 [00:05<00:37, 10.47it/s, ce=0.0999, ear=-2.8421, loss=-0.1843]
[Train]:  12%|█▎        | 56/448 [00:05<00:37, 10.47it/s, ce=0.0982, ear=-2.8423, loss=-0.1860]
[Train]:  13%|█▎        | 58/448 [00:05<00:37, 10.50it/s, ce=0.0982, ear=-2.8423, loss=-0.1860]
[Train]:  13%|█▎        | 58/448 [00:05<00:37, 10.50it/s, ce=0.1101, ear=-2.8436, loss=-0.1743]
[Train]:  13%|█▎        | 58/448 [00:05<00:37, 10.50it/s, ce=0.1126, ear=-2.8439, loss=-0.1718]
[Train]:  13%|█▎        | 60/448 [00:05<00:36, 10.51it/s, ce=0.1126, ear=-2.8439, loss=-0.1718]
[Train]:  13%|█▎        | 60/448 [00:05<00:36, 10.51it/s, ce=0.1108, ear=-2.8385, loss=-0.1730]
[Train]:  13%|█▎        | 60/448 [00:06<00:36, 10.51it/s, ce=0.1111, ear=-2.8379, loss=-0.1727]
[Train]:  14%|█▍        | 62/448 [00:06<00:36, 10.51it/s, ce=0.1111, ear=-2.8379, loss=-0.1727]
[Train]:  14%|█▍        | 62/448 [00:06<00:36, 10.51it/s, ce=0.1095, ear=-2.8371, loss=-0.1742]
[Train]:  14%|█▍        | 62/448 [00:06<00:36, 10.51it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  14%|█▍        | 64/448 [00:06<00:37, 10.33it/s, ce=0.1079, ear=-2.8371, loss=-0.1758]
[Train]:  14%|█▍        | 64/448 [00:06<00:37, 10.33it/s, ce=0.1065, ear=-2.8366, loss=-0.1772]
[Train]:  14%|█▍        | 64/448 [00:06<00:37, 10.33it/s, ce=0.1052, ear=-2.8358, loss=-0.1784]
[Train]:  15%|█▍        | 66/448 [00:06<00:36, 10.40it/s, ce=0.1052, ear=-2.8358, loss=-0.1784]
[Train]:  15%|█▍        | 66/448 [00:06<00:36, 10.40it/s, ce=0.1052, ear=-2.8342, loss=-0.1783]
[Train]:  15%|█▍        | 66/448 [00:06<00:36, 10.40it/s, ce=0.1050, ear=-2.8327, loss=-0.1783]
[Train]:  15%|█▌        | 68/448 [00:06<00:36, 10.46it/s, ce=0.1050, ear=-2.8327, loss=-0.1783]
[Train]:  15%|█▌        | 68/448 [00:06<00:36, 10.46it/s, ce=0.1058, ear=-2.8347, loss=-0.1776]
[Train]:  15%|█▌        | 68/448 [00:06<00:36, 10.46it/s, ce=0.1080, ear=-2.8340, loss=-0.1754]
[Train]:  16%|█▌        | 70/448 [00:06<00:35, 10.52it/s, ce=0.1080, ear=-2.8340, loss=-0.1754]
[Train]:  16%|█▌        | 70/448 [00:06<00:35, 10.52it/s, ce=0.1068, ear=-2.8352, loss=-0.1767]
[Train]:  16%|█▌        | 70/448 [00:06<00:35, 10.52it/s, ce=0.1071, ear=-2.8356, loss=-0.1764]
[Train]:  16%|█▌        | 72/448 [00:06<00:35, 10.50it/s, ce=0.1071, ear=-2.8356, loss=-0.1764]
[Train]:  16%|█▌        | 72/448 [00:07<00:35, 10.50it/s, ce=0.1068, ear=-2.8349, loss=-0.1767]
[Train]:  16%|█▌        | 72/448 [00:07<00:35, 10.50it/s, ce=0.1054, ear=-2.8349, loss=-0.1781]
[Train]:  17%|█▋        | 74/448 [00:07<00:36, 10.33it/s, ce=0.1054, ear=-2.8349, loss=-0.1781]
[Train]:  17%|█▋        | 74/448 [00:07<00:36, 10.33it/s, ce=0.1044, ear=-2.8340, loss=-0.1790]
[Train]:  17%|█▋        | 74/448 [00:07<00:36, 10.33it/s, ce=0.1048, ear=-2.8306, loss=-0.1783]
[Train]:  17%|█▋        | 76/448 [00:07<00:35, 10.39it/s, ce=0.1048, ear=-2.8306, loss=-0.1783]
[Train]:  17%|█▋        | 76/448 [00:07<00:35, 10.39it/s, ce=0.1039, ear=-2.8305, loss=-0.1792]
[Train]:  17%|█▋        | 76/448 [00:07<00:35, 10.39it/s, ce=0.1029, ear=-2.8316, loss=-0.1803]
[Train]:  17%|█▋        | 78/448 [00:07<00:35, 10.44it/s, ce=0.1029, ear=-2.8316, loss=-0.1803]
[Train]:  17%|█▋        | 78/448 [00:07<00:35, 10.44it/s, ce=0.1017, ear=-2.8323, loss=-0.1815]
[Train]:  17%|█▋        | 78/448 [00:07<00:35, 10.44it/s, ce=0.1005, ear=-2.8319, loss=-0.1827]
[Train]:  18%|█▊        | 80/448 [00:07<00:35, 10.45it/s, ce=0.1005, ear=-2.8319, loss=-0.1827]
[Train]:  18%|█▊        | 80/448 [00:07<00:35, 10.45it/s, ce=0.1007, ear=-2.8301, loss=-0.1823]
[Train]:  18%|█▊        | 80/448 [00:07<00:35, 10.45it/s, ce=0.1015, ear=-2.8302, loss=-0.1815]
[Train]:  18%|█▊        | 82/448 [00:07<00:34, 10.49it/s, ce=0.1015, ear=-2.8302, loss=-0.1815]
[Train]:  18%|█▊        | 82/448 [00:08<00:34, 10.49it/s, ce=0.1026, ear=-2.8316, loss=-0.1805]
[Train]:  18%|█▊        | 82/448 [00:08<00:34, 10.49it/s, ce=0.1016, ear=-2.8294, loss=-0.1813]
[Train]:  19%|█▉        | 84/448 [00:08<00:34, 10.47it/s, ce=0.1016, ear=-2.8294, loss=-0.1813]
[Train]:  19%|█▉        | 84/448 [00:08<00:34, 10.47it/s, ce=0.1014, ear=-2.8296, loss=-0.1816]
[Train]:  19%|█▉        | 84/448 [00:08<00:34, 10.47it/s, ce=0.1025, ear=-2.8303, loss=-0.1805]
[Train]:  19%|█▉        | 86/448 [00:08<00:34, 10.52it/s, ce=0.1025, ear=-2.8303, loss=-0.1805]
[Train]:  19%|█▉        | 86/448 [00:08<00:34, 10.52it/s, ce=0.1030, ear=-2.8311, loss=-0.1801]
[Train]:  19%|█▉        | 86/448 [00:08<00:34, 10.52it/s, ce=0.1021, ear=-2.8278, loss=-0.1807]
[Train]:  20%|█▉        | 88/448 [00:08<00:34, 10.40it/s, ce=0.1021, ear=-2.8278, loss=-0.1807]
[Train]:  20%|█▉        | 88/448 [00:08<00:34, 10.40it/s, ce=0.1017, ear=-2.8284, loss=-0.1811]
[Train]:  20%|█▉        | 88/448 [00:08<00:34, 10.40it/s, ce=0.1019, ear=-2.8271, loss=-0.1808]
[Train]:  20%|██        | 90/448 [00:08<00:35, 10.19it/s, ce=0.1019, ear=-2.8271, loss=-0.1808]
[Train]:  20%|██        | 90/448 [00:08<00:35, 10.19it/s, ce=0.1028, ear=-2.8296, loss=-0.1801]
[Train]:  20%|██        | 90/448 [00:08<00:35, 10.19it/s, ce=0.1021, ear=-2.8279, loss=-0.1807]
[Train]:  21%|██        | 92/448 [00:08<00:35,  9.97it/s, ce=0.1021, ear=-2.8279, loss=-0.1807]
[Train]:  21%|██        | 92/448 [00:09<00:35,  9.97it/s, ce=0.1032, ear=-2.8290, loss=-0.1797]
[Train]:  21%|██        | 92/448 [00:09<00:35,  9.97it/s, ce=0.1034, ear=-2.8302, loss=-0.1796]
[Train]:  21%|██        | 94/448 [00:09<00:35,  9.95it/s, ce=0.1034, ear=-2.8302, loss=-0.1796]
[Train]:  21%|██        | 94/448 [00:09<00:35,  9.95it/s, ce=0.1026, ear=-2.8308, loss=-0.1805]
[Train]:  21%|██        | 94/448 [00:09<00:35,  9.95it/s, ce=0.1027, ear=-2.8286, loss=-0.1801]
[Train]:  21%|██▏       | 96/448 [00:09<00:35,  9.99it/s, ce=0.1027, ear=-2.8286, loss=-0.1801]
[Train]:  21%|██▏       | 96/448 [00:09<00:35,  9.99it/s, ce=0.1035, ear=-2.8286, loss=-0.1793]
[Train]:  21%|██▏       | 96/448 [00:09<00:35,  9.99it/s, ce=0.1057, ear=-2.8275, loss=-0.1771]
[Train]:  22%|██▏       | 98/448 [00:09<00:34, 10.17it/s, ce=0.1057, ear=-2.8275, loss=-0.1771]
[Train]:  22%|██▏       | 98/448 [00:09<00:34, 10.17it/s, ce=0.1067, ear=-2.8276, loss=-0.1760]
[Train]:  22%|██▏       | 98/448 [00:09<00:34, 10.17it/s, ce=0.1061, ear=-2.8264, loss=-0.1765]
[Train]:  22%|██▏       | 100/448 [00:09<00:33, 10.31it/s, ce=0.1061, ear=-2.8264, loss=-0.1765]
[Train]:  22%|██▏       | 100/448 [00:09<00:33, 10.31it/s, ce=0.1065, ear=-2.8270, loss=-0.1762]
[Train]:  22%|██▏       | 100/448 [00:09<00:33, 10.31it/s, ce=0.1097, ear=-2.8283, loss=-0.1731]
[Train]:  23%|██▎       | 102/448 [00:09<00:33, 10.42it/s, ce=0.1097, ear=-2.8283, loss=-0.1731]
[Train]:  23%|██▎       | 102/448 [00:09<00:33, 10.42it/s, ce=0.1088, ear=-2.8269, loss=-0.1739]
[Train]:  23%|██▎       | 102/448 [00:10<00:33, 10.42it/s, ce=0.1116, ear=-2.8269, loss=-0.1710]
[Train]:  23%|██▎       | 104/448 [00:10<00:32, 10.48it/s, ce=0.1116, ear=-2.8269, loss=-0.1710]
